YYYY,DOY,Hour,X(au),Y(au),Z(au)
2023,81,2,0.7019,0.1576,-0.0113
2023,81,3,0.7017,0.1585,-0.0113
2023,81,4,0.7015,0.1593,-0.0114
2023,81,5,0.7014,0.1601,-0.0115
2023,81,6,0.7012,0.1609,-0.0115
2023,81,7,0.7010,0.1617,-0.0116
2023,81,8,0.7008,0.1626,-0.0116
2023,81,9,0.7006,0.1634,-0.0117
2023,81,10,0.7004,0.1642,-0.0117
2023,81,11,0.7002,0.1650,-0.0118
2023,81,12,0.7000,0.1659,-0.0118
2023,81,13,0.6998,0.1667,-0.0119
2023,81,14,0.6996,0.1675,-0.0120
2023,81,15,0.6994,0.1683,-0.0120
2023,81,16,0.6992,0.1691,-0.0121
2023,81,17,0.6990,0.1700,-0.0121
2023,81,18,0.6988,0.1708,-0.0122
2023,81,19,0.6986,0.1716,-0.0122
2023,81,20,0.6984,0.1724,-0.0123
2023,81,21,0.6981,0.1732,-0.0123
2023,81,22,0.6979,0.1741,-0.0124
2023,81,23,0.6977,0.1749,-0.0124
2023,82,0,0.6975,0.1757,-0.0125
2023,82,1,0.6973,0.1765,-0.0126
2023,82,2,0.6971,0.1773,-0.0126
2023,82,3,0.6969,0.1781,-0.0127
2023,82,4,0.6967,0.1790,-0.0127
2023,82,5,0.6964,0.1798,-0.0128
2023,82,6,0.6962,0.1806,-0.0128
2023,82,7,0.6960,0.1814,-0.0129
2023,82,8,0.6958,0.1822,-0.0129
2023,82,9,0.6956,0.1830,-0.0130
2023,82,10,0.6954,0.1839,-0.0130
2023,82,11,0.6951,0.1847,-0.0131
2023,82,12,0.6949,0.1855,-0.0132
2023,82,13,0.6947,0.1863,-0.0132
2023,82,14,0.6945,0.1871,-0.0133
2023,82,15,0.6942,0.1879,-0.0133
2023,82,16,0.6940,0.1888,-0.0134
2023,82,17,0.6938,0.1896,-0.0134
2023,82,18,0.6936,0.1904,-0.0135
2023,82,19,0.6933,0.1912,-0.0135
2023,82,20,0.6931,0.1920,-0.0136
2023,82,21,0.6929,0.1928,-0.0136
2023,82,22,0.6926,0.1936,-0.0137
2023,82,23,0.6924,0.1945,-0.0138
2023,83,0,0.6922,0.1953,-0.0138
2023,83,1,0.6919,0.1961,-0.0139
2023,83,2,0.6917,0.1969,-0.0139
2023,83,3,0.6915,0.1977,-0.0140
2023,83,4,0.6912,0.1985,-0.0140
2023,83,5,0.6910,0.1993,-0.0141
2023,83,6,0.6908,0.2001,-0.0141
2023,83,7,0.6905,0.2009,-0.0142
2023,83,8,0.6903,0.2018,-0.0142
2023,83,9,0.6900,0.2026,-0.0143
2023,83,10,0.6898,0.2034,-0.0144
2023,83,11,0.6895,0.2042,-0.0144
2023,83,12,0.6893,0.2050,-0.0145
2023,83,13,0.6891,0.2058,-0.0145
2023,83,14,0.6888,0.2066,-0.0146
2023,83,15,0.6886,0.2074,-0.0146
2023,83,16,0.6883,0.2082,-0.0147
2023,83,17,0.6881,0.2090,-0.0147
2023,83,18,0.6878,0.2098,-0.0148
2023,83,19,0.6876,0.2106,-0.0148
2023,83,20,0.6873,0.2115,-0.0149
2023,83,21,0.6870,0.2123,-0.0149
2023,83,22,0.6868,0.2131,-0.0150
2023,83,23,0.6865,0.2139,-0.0151
2023,84,0,0.6863,0.2147,-0.0151
2023,84,1,0.6860,0.2155,-0.0152
2023,84,2,0.6858,0.2163,-0.0152
2023,84,3,0.6855,0.2171,-0.0153
2023,84,4,0.6852,0.2179,-0.0153
2023,84,5,0.6850,0.2187,-0.0154
2023,84,6,0.6847,0.2195,-0.0154
2023,84,7,0.6845,0.2203,-0.0155
2023,84,8,0.6842,0.2211,-0.0155
2023,84,9,0.6839,0.2219,-0.0156
2023,84,10,0.6837,0.2227,-0.0156
2023,84,11,0.6834,0.2235,-0.0157
2023,84,12,0.6831,0.2243,-0.0158
2023,84,13,0.6829,0.2251,-0.0158
2023,84,14,0.6826,0.2259,-0.0159
2023,84,15,0.6823,0.2267,-0.0159
2023,84,16,0.6821,0.2275,-0.0160
2023,84,17,0.6818,0.2283,-0.0160
2023,84,18,0.6815,0.2291,-0.0161
2023,84,19,0.6812,0.2299,-0.0161
2023,84,20,0.6810,0.2307,-0.0162
2023,84,21,0.6807,0.2315,-0.0162
2023,84,22,0.6804,0.2323,-0.0163
2023,84,23,0.6801,0.2331,-0.0163
2023,85,0,0.6798,0.2339,-0.0164
2023,85,1,0.6796,0.2347,-0.0165
2023,85,2,0.6793,0.2355,-0.0165
2023,85,3,0.6790,0.2363,-0.0166
2023,85,4,0.6787,0.2371,-0.0166
2023,85,5,0.6784,0.2379,-0.0167
2023,85,6,0.6782,0.2387,-0.0167
2023,85,7,0.6779,0.2395,-0.0168
2023,85,8,0.6776,0.2403,-0.0168
2023,85,9,0.6773,0.2411,-0.0169
2023,85,10,0.6770,0.2419,-0.0169
2023,85,11,0.6767,0.2427,-0.0170
2023,85,12,0.6764,0.2435,-0.0170
2023,85,13,0.6761,0.2443,-0.0171
2023,85,14,0.6758,0.2451,-0.0171
2023,85,15,0.6755,0.2459,-0.0172
2023,85,16,0.6753,0.2467,-0.0172
2023,85,17,0.6750,0.2474,-0.0173
2023,85,18,0.6747,0.2482,-0.0174
2023,85,19,0.6744,0.2490,-0.0174
2023,85,20,0.6741,0.2498,-0.0175
2023,85,21,0.6738,0.2506,-0.0175
2023,85,22,0.6735,0.2514,-0.0176
2023,85,23,0.6732,0.2522,-0.0176
2023,86,0,0.6729,0.2530,-0.0177
2023,86,1,0.6726,0.2538,-0.0177
2023,86,2,0.6723,0.2546,-0.0178
2023,86,3,0.6720,0.2554,-0.0178
2023,86,4,0.6717,0.2561,-0.0179
2023,86,5,0.6713,0.2569,-0.0179
2023,86,6,0.6710,0.2577,-0.0180
2023,86,7,0.6707,0.2585,-0.0180
2023,86,8,0.6704,0.2593,-0.0181
2023,86,9,0.6701,0.2601,-0.0181
2023,86,10,0.6698,0.2609,-0.0182
2023,86,11,0.6695,0.2617,-0.0183
2023,86,12,0.6692,0.2624,-0.0183
2023,86,13,0.6689,0.2632,-0.0184
2023,86,14,0.6686,0.2640,-0.0184
2023,86,15,0.6682,0.2648,-0.0185
2023,86,16,0.6679,0.2656,-0.0185
2023,86,17,0.6676,0.2664,-0.0186
2023,86,18,0.6673,0.2671,-0.0186
2023,86,19,0.6670,0.2679,-0.0187
2023,86,20,0.6666,0.2687,-0.0187
2023,86,21,0.6663,0.2695,-0.0188
2023,86,22,0.6660,0.2703,-0.0188
2023,86,23,0.6657,0.2711,-0.0189
2023,87,0,0.6654,0.2718,-0.0189
2023,87,1,0.6650,0.2726,-0.0190
2023,87,2,0.6647,0.2734,-0.0190
2023,87,3,0.6644,0.2742,-0.0191
2023,87,4,0.6641,0.2750,-0.0191
2023,87,5,0.6637,0.2757,-0.0192
2023,87,6,0.6634,0.2765,-0.0192
2023,87,7,0.6631,0.2773,-0.0193
2023,87,8,0.6627,0.2781,-0.0193
2023,87,9,0.6624,0.2789,-0.0194
2023,87,10,0.6621,0.2796,-0.0195
2023,87,11,0.6617,0.2804,-0.0195
2023,87,12,0.6614,0.2812,-0.0196
2023,87,13,0.6611,0.2820,-0.0196
2023,87,14,0.6607,0.2827,-0.0197
2023,87,15,0.6604,0.2835,-0.0197
2023,87,16,0.6601,0.2843,-0.0198
2023,87,17,0.6597,0.2851,-0.0198
2023,87,18,0.6594,0.2858,-0.0199
2023,87,19,0.6590,0.2866,-0.0199
2023,87,20,0.6587,0.2874,-0.0200
2023,87,21,0.6584,0.2882,-0.0200
2023,87,22,0.6580,0.2889,-0.0201
2023,87,23,0.6577,0.2897,-0.0201
2023,88,0,0.6573,0.2905,-0.0202
2023,88,1,0.6570,0.2913,-0.0202
2023,88,2,0.6566,0.2920,-0.0203
2023,88,3,0.6563,0.2928,-0.0203
2023,88,4,0.6559,0.2936,-0.0204
2023,88,5,0.6556,0.2943,-0.0204
2023,88,6,0.6552,0.2951,-0.0205
2023,88,7,0.6549,0.2959,-0.0205
2023,88,8,0.6545,0.2966,-0.0206
2023,88,9,0.6542,0.2974,-0.0206
2023,88,10,0.6538,0.2982,-0.0207
2023,88,11,0.6535,0.2990,-0.0207
2023,88,12,0.6531,0.2997,-0.0208
2023,88,13,0.6527,0.3005,-0.0208
2023,88,14,0.6524,0.3013,-0.0209
2023,88,15,0.6520,0.3020,-0.0209
2023,88,16,0.6517,0.3028,-0.0210
2023,88,17,0.6513,0.3036,-0.0210
2023,88,18,0.6509,0.3043,-0.0211
2023,88,19,0.6506,0.3051,-0.0212
2023,88,20,0.6502,0.3058,-0.0212
2023,88,21,0.6499,0.3066,-0.0213
2023,88,22,0.6495,0.3074,-0.0213
2023,88,23,0.6491,0.3081,-0.0214
2023,89,0,0.6488,0.3089,-0.0214
2023,89,1,0.6484,0.3097,-0.0215
2023,89,2,0.6480,0.3104,-0.0215
2023,89,3,0.6476,0.3112,-0.0216
2023,89,4,0.6473,0.3119,-0.0216
2023,89,5,0.6469,0.3127,-0.0217
2023,89,6,0.6465,0.3135,-0.0217
2023,89,7,0.6462,0.3142,-0.0218
2023,89,8,0.6458,0.3150,-0.0218
2023,89,9,0.6454,0.3157,-0.0219
2023,89,10,0.6450,0.3165,-0.0219
2023,89,11,0.6447,0.3173,-0.0220
2023,89,12,0.6443,0.3180,-0.0220
2023,89,13,0.6439,0.3188,-0.0221
2023,89,14,0.6435,0.3195,-0.0221
2023,89,15,0.6431,0.3203,-0.0222
2023,89,16,0.6428,0.3210,-0.0222
2023,89,17,0.6424,0.3218,-0.0223
2023,89,18,0.6420,0.3225,-0.0223
2023,89,19,0.6416,0.3233,-0.0224
2023,89,20,0.6412,0.3241,-0.0224
2023,89,21,0.6408,0.3248,-0.0225
2023,89,22,0.6405,0.3256,-0.0225
2023,89,23,0.6401,0.3263,-0.0226
2023,90,0,0.6397,0.3271,-0.0226
2023,90,1,0.6393,0.3278,-0.0227
2023,90,2,0.6389,0.3286,-0.0227
2023,90,3,0.6385,0.3293,-0.0228
2023,90,4,0.6381,0.3301,-0.0228
2023,90,5,0.6377,0.3308,-0.0229
2023,90,6,0.6373,0.3316,-0.0229
2023,90,7,0.6369,0.3323,-0.0230
2023,90,8,0.6365,0.3331,-0.0230
2023,90,9,0.6361,0.3338,-0.0231
2023,90,10,0.6357,0.3346,-0.0231
2023,90,11,0.6353,0.3353,-0.0232
2023,90,12,0.6349,0.3360,-0.0232
2023,90,13,0.6345,0.3368,-0.0233
2023,90,14,0.6341,0.3375,-0.0233
2023,90,15,0.6337,0.3383,-0.0234
2023,90,16,0.6333,0.3390,-0.0234
2023,90,17,0.6329,0.3398,-0.0235
2023,90,18,0.6325,0.3405,-0.0235
2023,90,19,0.6321,0.3413,-0.0236
2023,90,20,0.6317,0.3420,-0.0236
2023,90,21,0.6313,0.3427,-0.0237
2023,90,22,0.6309,0.3435,-0.0237
2023,90,23,0.6305,0.3442,-0.0238
2023,91,0,0.6301,0.3450,-0.0238
2023,91,1,0.6297,0.3457,-0.0239
2023,91,2,0.6293,0.3464,-0.0239
2023,91,3,0.6289,0.3472,-0.0240
2023,91,4,0.6284,0.3479,-0.0240
2023,91,5,0.6280,0.3487,-0.0241
2023,91,6,0.6276,0.3494,-0.0241
2023,91,7,0.6272,0.3501,-0.0242
2023,91,8,0.6268,0.3509,-0.0242
2023,91,9,0.6264,0.3516,-0.0243
2023,91,10,0.6259,0.3523,-0.0243
2023,91,11,0.6255,0.3531,-0.0244
2023,91,12,0.6251,0.3538,-0.0244
2023,91,13,0.6247,0.3546,-0.0245
2023,91,14,0.6243,0.3553,-0.0245
2023,91,15,0.6238,0.3560,-0.0245
2023,91,16,0.6234,0.3568,-0.0246
2023,91,17,0.6230,0.3575,-0.0246
2023,91,18,0.6226,0.3582,-0.0247
2023,91,19,0.6221,0.3589,-0.0247
2023,91,20,0.6217,0.3597,-0.0248
2023,91,21,0.6213,0.3604,-0.0248
2023,91,22,0.6209,0.3611,-0.0249
2023,91,23,0.6204,0.3619,-0.0249
2023,92,0,0.6200,0.3626,-0.0250
2023,92,1,0.6196,0.3633,-0.0250
2023,92,2,0.6191,0.3641,-0.0251
2023,92,3,0.6187,0.3648,-0.0251
2023,92,4,0.6183,0.3655,-0.0252
2023,92,5,0.6178,0.3662,-0.0252
2023,92,6,0.6174,0.3670,-0.0253
2023,92,7,0.6170,0.3677,-0.0253
2023,92,8,0.6165,0.3684,-0.0254
2023,92,9,0.6161,0.3691,-0.0254
2023,92,10,0.6156,0.3699,-0.0255
2023,92,11,0.6152,0.3706,-0.0255
2023,92,12,0.6148,0.3713,-0.0256
2023,92,13,0.6143,0.3720,-0.0256
2023,92,14,0.6139,0.3727,-0.0257
2023,92,15,0.6134,0.3735,-0.0257
2023,92,16,0.6130,0.3742,-0.0258
2023,92,17,0.6125,0.3749,-0.0258
2023,92,18,0.6121,0.3756,-0.0259
2023,92,19,0.6117,0.3763,-0.0259
2023,92,20,0.6112,0.3771,-0.0260
2023,92,21,0.6108,0.3778,-0.0260
2023,92,22,0.6103,0.3785,-0.0260
2023,92,23,0.6099,0.3792,-0.0261
2023,93,0,0.6094,0.3799,-0.0261
2023,93,1,0.6090,0.3807,-0.0262
2023,93,2,0.6085,0.3814,-0.0262
2023,93,3,0.6081,0.3821,-0.0263
2023,93,4,0.6076,0.3828,-0.0263
2023,93,5,0.6071,0.3835,-0.0264
2023,93,6,0.6067,0.3842,-0.0264
2023,93,7,0.6062,0.3849,-0.0265
2023,93,8,0.6058,0.3857,-0.0265
2023,93,9,0.6053,0.3864,-0.0266
2023,93,10,0.6049,0.3871,-0.0266
2023,93,11,0.6044,0.3878,-0.0267
2023,93,12,0.6039,0.3885,-0.0267
2023,93,13,0.6035,0.3892,-0.0268
2023,93,14,0.6030,0.3899,-0.0268
2023,93,15,0.6025,0.3906,-0.0269
2023,93,16,0.6021,0.3913,-0.0269
2023,93,17,0.6016,0.3920,-0.0269
2023,93,18,0.6012,0.3927,-0.0270
2023,93,19,0.6007,0.3935,-0.0270
2023,93,20,0.6002,0.3942,-0.0271
2023,93,21,0.5998,0.3949,-0.0271
2023,93,22,0.5993,0.3956,-0.0272
2023,93,23,0.5988,0.3963,-0.0272
2023,94,0,0.5983,0.3970,-0.0273
2023,94,1,0.5979,0.3977,-0.0273
2023,94,2,0.5974,0.3984,-0.0274
2023,94,3,0.5969,0.3991,-0.0274
2023,94,4,0.5965,0.3998,-0.0275
2023,94,5,0.5960,0.4005,-0.0275
2023,94,6,0.5955,0.4012,-0.0276
2023,94,7,0.5950,0.4019,-0.0276
2023,94,8,0.5945,0.4026,-0.0277
2023,94,9,0.5941,0.4033,-0.0277
2023,94,10,0.5936,0.4040,-0.0277
2023,94,11,0.5931,0.4047,-0.0278
2023,94,12,0.5926,0.4054,-0.0278
2023,94,13,0.5921,0.4061,-0.0279
2023,94,14,0.5917,0.4068,-0.0279
2023,94,15,0.5912,0.4075,-0.0280
2023,94,16,0.5907,0.4082,-0.0280
2023,94,17,0.5902,0.4089,-0.0281
2023,94,18,0.5897,0.4095,-0.0281
2023,94,19,0.5892,0.4102,-0.0282
2023,94,20,0.5888,0.4109,-0.0282
2023,94,21,0.5883,0.4116,-0.0283
2023,94,22,0.5878,0.4123,-0.0283
2023,94,23,0.5873,0.4130,-0.0283
2023,95,0,0.5868,0.4137,-0.0284
2023,95,1,0.5863,0.4144,-0.0284
2023,95,2,0.5858,0.4151,-0.0285
2023,95,3,0.5853,0.4158,-0.0285
2023,95,4,0.5848,0.4165,-0.0286
2023,95,5,0.5843,0.4171,-0.0286
2023,95,6,0.5838,0.4178,-0.0287
2023,95,7,0.5833,0.4185,-0.0287
2023,95,8,0.5828,0.4192,-0.0288
2023,95,9,0.5823,0.4199,-0.0288
2023,95,10,0.5818,0.4206,-0.0288
2023,95,11,0.5813,0.4213,-0.0289
2023,95,12,0.5808,0.4219,-0.0289
2023,95,13,0.5803,0.4226,-0.0290
2023,95,14,0.5798,0.4233,-0.0290
2023,95,15,0.5793,0.4240,-0.0291
2023,95,16,0.5788,0.4247,-0.0291
2023,95,17,0.5783,0.4253,-0.0292
2023,95,18,0.5778,0.4260,-0.0292
2023,95,19,0.5773,0.4267,-0.0293
2023,95,20,0.5768,0.4274,-0.0293
2023,95,21,0.5763,0.4281,-0.0293
2023,95,22,0.5758,0.4287,-0.0294
2023,95,23,0.5753,0.4294,-0.0294
2023,96,0,0.5748,0.4301,-0.0295
2023,96,1,0.5743,0.4308,-0.0295
2023,96,2,0.5738,0.4314,-0.0296
2023,96,3,0.5732,0.4321,-0.0296
2023,96,4,0.5727,0.4328,-0.0297
2023,96,5,0.5722,0.4335,-0.0297
2023,96,6,0.5717,0.4341,-0.0297
2023,96,7,0.5712,0.4348,-0.0298
2023,96,8,0.5707,0.4355,-0.0298
2023,96,9,0.5702,0.4362,-0.0299
2023,96,10,0.5696,0.4368,-0.0299
2023,96,11,0.5691,0.4375,-0.0300
2023,96,12,0.5686,0.4382,-0.0300
2023,96,13,0.5681,0.4388,-0.0301
2023,96,14,0.5676,0.4395,-0.0301
2023,96,15,0.5670,0.4402,-0.0301
2023,96,16,0.5665,0.4408,-0.0302
2023,96,17,0.5660,0.4415,-0.0302
2023,96,18,0.5655,0.4422,-0.0303
2023,96,19,0.5649,0.4428,-0.0303
2023,96,20,0.5644,0.4435,-0.0304
2023,96,21,0.5639,0.4442,-0.0304
2023,96,22,0.5634,0.4448,-0.0305
2023,96,23,0.5628,0.4455,-0.0305
2023,97,0,0.5623,0.4461,-0.0305
2023,97,1,0.5618,0.4468,-0.0306
2023,97,2,0.5612,0.4475,-0.0306
2023,97,3,0.5607,0.4481,-0.0307
2023,97,4,0.5602,0.4488,-0.0307
2023,97,5,0.5597,0.4494,-0.0308
2023,97,6,0.5591,0.4501,-0.0308
2023,97,7,0.5586,0.4508,-0.0309
2023,97,8,0.5581,0.4514,-0.0309
2023,97,9,0.5575,0.4521,-0.0309
2023,97,10,0.5570,0.4527,-0.0310
2023,97,11,0.5564,0.4534,-0.0310
2023,97,12,0.5559,0.4540,-0.0311
2023,97,13,0.5554,0.4547,-0.0311
2023,97,14,0.5548,0.4553,-0.0312
2023,97,15,0.5543,0.4560,-0.0312
2023,97,16,0.5537,0.4566,-0.0312
2023,97,17,0.5532,0.4573,-0.0313
2023,97,18,0.5527,0.4579,-0.0313
2023,97,19,0.5521,0.4586,-0.0314
2023,97,20,0.5516,0.4592,-0.0314
2023,97,21,0.5510,0.4599,-0.0315
2023,97,22,0.5505,0.4605,-0.0315
2023,97,23,0.5499,0.4612,-0.0315
2023,98,0,0.5494,0.4618,-0.0316
2023,98,1,0.5488,0.4625,-0.0316
2023,98,2,0.5483,0.4631,-0.0317
2023,98,3,0.5477,0.4638,-0.0317
2023,98,4,0.5472,0.4644,-0.0318
2023,98,5,0.5466,0.4651,-0.0318
2023,98,6,0.5461,0.4657,-0.0318
2023,98,7,0.5455,0.4663,-0.0319
2023,98,8,0.5450,0.4670,-0.0319
2023,98,9,0.5444,0.4676,-0.0320
2023,98,10,0.5439,0.4683,-0.0320
2023,98,11,0.5433,0.4689,-0.0321
2023,98,12,0.5428,0.4695,-0.0321
2023,98,13,0.5422,0.4702,-0.0321
2023,98,14,0.5416,0.4708,-0.0322
2023,98,15,0.5411,0.4715,-0.0322
2023,98,16,0.5405,0.4721,-0.0323
2023,98,17,0.5400,0.4727,-0.0323
2023,98,18,0.5394,0.4734,-0.0324
2023,98,19,0.5388,0.4740,-0.0324
2023,98,20,0.5383,0.4746,-0.0324
2023,98,21,0.5377,0.4753,-0.0325
2023,98,22,0.5372,0.4759,-0.0325
2023,98,23,0.5366,0.4765,-0.0326
2023,99,0,0.5360,0.4772,-0.0326
2023,99,1,0.5355,0.4778,-0.0326
2023,99,2,0.5349,0.4784,-0.0327
2023,99,3,0.5343,0.4791,-0.0327
2023,99,4,0.5338,0.4797,-0.0328
2023,99,5,0.5332,0.4803,-0.0328
2023,99,6,0.5326,0.4809,-0.0329
2023,99,7,0.5321,0.4816,-0.0329
2023,99,8,0.5315,0.4822,-0.0329
2023,99,9,0.5309,0.4828,-0.0330
2023,99,10,0.5303,0.4834,-0.0330
2023,99,11,0.5298,0.4841,-0.0331
2023,99,12,0.5292,0.4847,-0.0331
2023,99,13,0.5286,0.4853,-0.0331
2023,99,14,0.5280,0.4859,-0.0332
2023,99,15,0.5275,0.4865,-0.0332
2023,99,16,0.5269,0.4872,-0.0333
2023,99,17,0.5263,0.4878,-0.0333
2023,99,18,0.5257,0.4884,-0.0334
2023,99,19,0.5252,0.4890,-0.0334
2023,99,20,0.5246,0.4896,-0.0334
2023,99,21,0.5240,0.4903,-0.0335
2023,99,22,0.5234,0.4909,-0.0335
2023,99,23,0.5228,0.4915,-0.0336
2023,100,0,0.5222,0.4921,-0.0336
2023,100,1,0.5217,0.4927,-0.0336
2023,100,2,0.5211,0.4933,-0.0337
2023,100,3,0.5205,0.4939,-0.0337
2023,100,4,0.5199,0.4946,-0.0338
2023,100,5,0.5193,0.4952,-0.0338
2023,100,6,0.5187,0.4958,-0.0338
2023,100,7,0.5181,0.4964,-0.0339
2023,100,8,0.5176,0.4970,-0.0339
2023,100,9,0.5170,0.4976,-0.0340
2023,100,10,0.5164,0.4982,-0.0340
2023,100,11,0.5158,0.4988,-0.0340
2023,100,12,0.5152,0.4994,-0.0341
2023,100,13,0.5146,0.5000,-0.0341
2023,100,14,0.5140,0.5006,-0.0342
2023,100,15,0.5134,0.5013,-0.0342
2023,100,16,0.5128,0.5019,-0.0342
2023,100,17,0.5122,0.5025,-0.0343
2023,100,18,0.5116,0.5031,-0.0343
2023,100,19,0.5110,0.5037,-0.0344
2023,100,20,0.5104,0.5043,-0.0344
2023,100,21,0.5098,0.5049,-0.0344
2023,100,22,0.5092,0.5055,-0.0345
2023,100,23,0.5086,0.5061,-0.0345
2023,101,0,0.5080,0.5067,-0.0346
2023,101,1,0.5074,0.5073,-0.0346
2023,101,2,0.5068,0.5079,-0.0346
2023,101,3,0.5062,0.5085,-0.0347
2023,101,4,0.5056,0.5090,-0.0347
2023,101,5,0.5050,0.5096,-0.0348
2023,101,6,0.5044,0.5102,-0.0348
2023,101,7,0.5038,0.5108,-0.0348
2023,101,8,0.5032,0.5114,-0.0349
2023,101,9,0.5026,0.5120,-0.0349
2023,101,10,0.5020,0.5126,-0.0350
2023,101,11,0.5014,0.5132,-0.0350
2023,101,12,0.5008,0.5138,-0.0350
2023,101,13,0.5002,0.5144,-0.0351
2023,101,14,0.4996,0.5150,-0.0351
2023,101,15,0.4990,0.5156,-0.0351
2023,101,16,0.4983,0.5161,-0.0352
2023,101,17,0.4977,0.5167,-0.0352
2023,101,18,0.4971,0.5173,-0.0353
2023,101,19,0.4965,0.5179,-0.0353
2023,101,20,0.4959,0.5185,-0.0353
2023,101,21,0.4953,0.5191,-0.0354
2023,101,22,0.4947,0.5196,-0.0354
2023,101,23,0.4941,0.5202,-0.0355
2023,102,0,0.4934,0.5208,-0.0355
2023,102,1,0.4928,0.5214,-0.0355
2023,102,2,0.4922,0.5220,-0.0356
2023,102,3,0.4916,0.5225,-0.0356
2023,102,4,0.4910,0.5231,-0.0357
2023,102,5,0.4903,0.5237,-0.0357
2023,102,6,0.4897,0.5243,-0.0357
2023,102,7,0.4891,0.5249,-0.0358
2023,102,8,0.4885,0.5254,-0.0358
2023,102,9,0.4879,0.5260,-0.0358
2023,102,10,0.4872,0.5266,-0.0359
2023,102,11,0.4866,0.5272,-0.0359
2023,102,12,0.4860,0.5277,-0.0360
2023,102,13,0.4854,0.5283,-0.0360
2023,102,14,0.4847,0.5289,-0.0360
2023,102,15,0.4841,0.5294,-0.0361
2023,102,16,0.4835,0.5300,-0.0361
2023,102,17,0.4828,0.5306,-0.0361
2023,102,18,0.4822,0.5311,-0.0362
2023,102,19,0.4816,0.5317,-0.0362
2023,102,20,0.4810,0.5323,-0.0363
2023,102,21,0.4803,0.5328,-0.0363
2023,102,22,0.4797,0.5334,-0.0363
2023,102,23,0.4791,0.5340,-0.0364
2023,103,0,0.4784,0.5345,-0.0364
2023,103,1,0.4778,0.5351,-0.0364
2023,103,2,0.4772,0.5357,-0.0365
2023,103,3,0.4765,0.5362,-0.0365
2023,103,4,0.4759,0.5368,-0.0366
2023,103,5,0.4753,0.5374,-0.0366
2023,103,6,0.4746,0.5379,-0.0366
2023,103,7,0.4740,0.5385,-0.0367
2023,103,8,0.4733,0.5390,-0.0367
2023,103,9,0.4727,0.5396,-0.0367
2023,103,10,0.4721,0.5401,-0.0368
2023,103,11,0.4714,0.5407,-0.0368
2023,103,12,0.4708,0.5413,-0.0368
2023,103,13,0.4701,0.5418,-0.0369
2023,103,14,0.4695,0.5424,-0.0369
2023,103,15,0.4689,0.5429,-0.0370
2023,103,16,0.4682,0.5435,-0.0370
2023,103,17,0.4676,0.5440,-0.0370
2023,103,18,0.4669,0.5446,-0.0371
2023,103,19,0.4663,0.5451,-0.0371
2023,103,20,0.4656,0.5457,-0.0371
2023,103,21,0.4650,0.5462,-0.0372
2023,103,22,0.4643,0.5468,-0.0372
2023,103,23,0.4637,0.5473,-0.0372
2023,104,0,0.4630,0.5478,-0.0373
2023,104,1,0.4624,0.5484,-0.0373
2023,104,2,0.4618,0.5489,-0.0374
2023,104,3,0.4611,0.5495,-0.0374
2023,104,4,0.4604,0.5500,-0.0374
2023,104,5,0.4598,0.5506,-0.0375
2023,104,6,0.4591,0.5511,-0.0375
2023,104,7,0.4585,0.5516,-0.0375
2023,104,8,0.4578,0.5522,-0.0376
2023,104,9,0.4572,0.5527,-0.0376
2023,104,10,0.4565,0.5533,-0.0376
2023,104,11,0.4559,0.5538,-0.0377
2023,104,12,0.4552,0.5543,-0.0377
2023,104,13,0.4546,0.5549,-0.0377
2023,104,14,0.4539,0.5554,-0.0378
2023,104,15,0.4532,0.5559,-0.0378
2023,104,16,0.4526,0.5565,-0.0379
2023,104,17,0.4519,0.5570,-0.0379
2023,104,18,0.4513,0.5575,-0.0379
2023,104,19,0.4506,0.5581,-0.0380
2023,104,20,0.4499,0.5586,-0.0380
2023,104,21,0.4493,0.5591,-0.0380
2023,104,22,0.4486,0.5597,-0.0381
2023,104,23,0.4480,0.5602,-0.0381
2023,105,0,0.4473,0.5607,-0.0381
2023,105,1,0.4466,0.5612,-0.0382
2023,105,2,0.4460,0.5618,-0.0382
2023,105,3,0.4453,0.5623,-0.0382
2023,105,4,0.4446,0.5628,-0.0383
2023,105,5,0.4440,0.5633,-0.0383
2023,105,6,0.4433,0.5639,-0.0383
2023,105,7,0.4426,0.5644,-0.0384
2023,105,8,0.4420,0.5649,-0.0384
2023,105,9,0.4413,0.5654,-0.0384
2023,105,10,0.4406,0.5660,-0.0385
2023,105,11,0.4400,0.5665,-0.0385
2023,105,12,0.4393,0.5670,-0.0385
2023,105,13,0.4386,0.5675,-0.0386
2023,105,14,0.4379,0.5680,-0.0386
2023,105,15,0.4373,0.5685,-0.0387
2023,105,16,0.4366,0.5691,-0.0387
2023,105,17,0.4359,0.5696,-0.0387
2023,105,18,0.4352,0.5701,-0.0388
2023,105,19,0.4346,0.5706,-0.0388
2023,105,20,0.4339,0.5711,-0.0388
2023,105,21,0.4332,0.5716,-0.0389
2023,105,22,0.4325,0.5721,-0.0389
2023,105,23,0.4319,0.5726,-0.0389
2023,106,0,0.4312,0.5731,-0.0390
2023,106,1,0.4305,0.5737,-0.0390
2023,106,2,0.4298,0.5742,-0.0390
2023,106,3,0.4291,0.5747,-0.0391
2023,106,4,0.4285,0.5752,-0.0391
2023,106,5,0.4278,0.5757,-0.0391
2023,106,6,0.4271,0.5762,-0.0392
2023,106,7,0.4264,0.5767,-0.0392
2023,106,8,0.4257,0.5772,-0.0392
