YYYY,DOY,Hour,X(au),Y(au),Z(au)
2023,178,17,-0.9566,-0.3401,0.0434
2023,178,18,-0.9564,-0.3408,0.0435
2023,178,19,-0.9561,-0.3415,0.0435
2023,178,20,-0.9559,-0.3421,0.0436
2023,178,21,-0.9557,-0.3428,0.0437
2023,178,22,-0.9554,-0.3434,0.0438
2023,178,23,-0.9552,-0.3441,0.0439
2023,179,0,-0.9549,-0.3447,0.0440
2023,179,1,-0.9547,-0.3454,0.0440
2023,179,2,-0.9545,-0.3461,0.0441
2023,179,3,-0.9542,-0.3467,0.0442
2023,179,4,-0.9540,-0.3474,0.0443
2023,179,5,-0.9537,-0.3480,0.0444
2023,179,6,-0.9535,-0.3487,0.0445
2023,179,7,-0.9532,-0.3493,0.0445
2023,179,8,-0.9530,-0.3500,0.0446
2023,179,9,-0.9528,-0.3507,0.0447
2023,179,10,-0.9525,-0.3513,0.0448
2023,179,11,-0.9523,-0.3520,0.0449
2023,179,12,-0.9520,-0.3526,0.0450
2023,179,13,-0.9518,-0.3533,0.0450
2023,179,14,-0.9515,-0.3539,0.0451
2023,179,15,-0.9513,-0.3546,0.0452
2023,179,16,-0.9510,-0.3552,0.0453
2023,179,17,-0.9508,-0.3559,0.0454
2023,179,18,-0.9505,-0.3566,0.0455
2023,179,19,-0.9503,-0.3572,0.0455
2023,179,20,-0.9500,-0.3579,0.0456
2023,179,21,-0.9498,-0.3585,0.0457
2023,179,22,-0.9495,-0.3592,0.0458
2023,179,23,-0.9493,-0.3598,0.0459
2023,180,0,-0.9490,-0.3605,0.0460
2023,180,1,-0.9488,-0.3611,0.0460
2023,180,2,-0.9485,-0.3618,0.0461
2023,180,3,-0.9483,-0.3624,0.0462
2023,180,4,-0.9480,-0.3631,0.0463
2023,180,5,-0.9478,-0.3637,0.0464
2023,180,6,-0.9475,-0.3644,0.0465
2023,180,7,-0.9473,-0.3650,0.0465
2023,180,8,-0.9470,-0.3657,0.0466
2023,180,9,-0.9468,-0.3663,0.0467
2023,180,10,-0.9465,-0.3670,0.0468
2023,180,11,-0.9463,-0.3677,0.0469
2023,180,12,-0.9460,-0.3683,0.0469
2023,180,13,-0.9457,-0.3690,0.0470
2023,180,14,-0.9455,-0.3696,0.0471
2023,180,15,-0.9452,-0.3703,0.0472
2023,180,16,-0.9450,-0.3709,0.0473
2023,180,17,-0.9447,-0.3716,0.0474
2023,180,18,-0.9445,-0.3722,0.0474
2023,180,19,-0.9442,-0.3729,0.0475
2023,180,20,-0.9439,-0.3735,0.0476
2023,180,21,-0.9437,-0.3742,0.0477
2023,180,22,-0.9434,-0.3748,0.0478
2023,180,23,-0.9432,-0.3755,0.0479
2023,181,0,-0.9429,-0.3761,0.0479
2023,181,1,-0.9426,-0.3768,0.0480
2023,181,2,-0.9424,-0.3774,0.0481
2023,181,3,-0.9421,-0.3780,0.0482
2023,181,4,-0.9418,-0.3787,0.0483
2023,181,5,-0.9416,-0.3793,0.0484
2023,181,6,-0.9413,-0.3800,0.0484
2023,181,7,-0.9410,-0.3806,0.0485
2023,181,8,-0.9408,-0.3813,0.0486
2023,181,9,-0.9405,-0.3819,0.0487
2023,181,10,-0.9402,-0.3826,0.0488
2023,181,11,-0.9400,-0.3832,0.0488
2023,181,12,-0.9397,-0.3839,0.0489
2023,181,13,-0.9394,-0.3845,0.0490
2023,181,14,-0.9392,-0.3852,0.0491
2023,181,15,-0.9389,-0.3858,0.0492
2023,181,16,-0.9386,-0.3865,0.0493
2023,181,17,-0.9384,-0.3871,0.0493
2023,181,18,-0.9381,-0.3878,0.0494
2023,181,19,-0.9378,-0.3884,0.0495
2023,181,20,-0.9376,-0.3890,0.0496
2023,181,21,-0.9373,-0.3897,0.0497
2023,181,22,-0.9370,-0.3903,0.0497
2023,181,23,-0.9367,-0.3910,0.0498
2023,182,0,-0.9365,-0.3916,0.0499
2023,182,1,-0.9362,-0.3923,0.0500
2023,182,2,-0.9359,-0.3929,0.0501
2023,182,3,-0.9357,-0.3936,0.0502
2023,182,4,-0.9354,-0.3942,0.0502
2023,182,5,-0.9351,-0.3948,0.0503
2023,182,6,-0.9348,-0.3955,0.0504
2023,182,7,-0.9346,-0.3961,0.0505
2023,182,8,-0.9343,-0.3968,0.0506
2023,182,9,-0.9340,-0.3974,0.0506
2023,182,10,-0.9337,-0.3981,0.0507
2023,182,11,-0.9334,-0.3987,0.0508
2023,182,12,-0.9332,-0.3993,0.0509
2023,182,13,-0.9329,-0.4000,0.0510
2023,182,14,-0.9326,-0.4006,0.0511
2023,182,15,-0.9323,-0.4013,0.0511
2023,182,16,-0.9320,-0.4019,0.0512
2023,182,17,-0.9318,-0.4026,0.0513
2023,182,18,-0.9315,-0.4032,0.0514
2023,182,19,-0.9312,-0.4038,0.0515
2023,182,20,-0.9309,-0.4045,0.0515
2023,182,21,-0.9306,-0.4051,0.0516
2023,182,22,-0.9304,-0.4058,0.0517
2023,182,23,-0.9301,-0.4064,0.0518
2023,183,0,-0.9298,-0.4070,0.0519
2023,183,1,-0.9295,-0.4077,0.0519
2023,183,2,-0.9292,-0.4083,0.0520
2023,183,3,-0.9289,-0.4090,0.0521
2023,183,4,-0.9287,-0.4096,0.0522
2023,183,5,-0.9284,-0.4102,0.0523
2023,183,6,-0.9281,-0.4109,0.0524
2023,183,7,-0.9278,-0.4115,0.0524
2023,183,8,-0.9275,-0.4121,0.0525
2023,183,9,-0.9272,-0.4128,0.0526
2023,183,10,-0.9269,-0.4134,0.0527
2023,183,11,-0.9266,-0.4141,0.0528
2023,183,12,-0.9264,-0.4147,0.0528
2023,183,13,-0.9261,-0.4153,0.0529
2023,183,14,-0.9258,-0.4160,0.0530
2023,183,15,-0.9255,-0.4166,0.0531
2023,183,16,-0.9252,-0.4172,0.0532
2023,183,17,-0.9249,-0.4179,0.0532
2023,183,18,-0.9246,-0.4185,0.0533
2023,183,19,-0.9243,-0.4192,0.0534
2023,183,20,-0.9240,-0.4198,0.0535
2023,183,21,-0.9237,-0.4204,0.0536
2023,183,22,-0.9234,-0.4211,0.0536
2023,183,23,-0.9231,-0.4217,0.0537
2023,184,0,-0.9229,-0.4223,0.0538
2023,184,1,-0.9226,-0.4230,0.0539
2023,184,2,-0.9223,-0.4236,0.0540
2023,184,3,-0.9220,-0.4242,0.0541
2023,184,4,-0.9217,-0.4249,0.0541
2023,184,5,-0.9214,-0.4255,0.0542
2023,184,6,-0.9211,-0.4261,0.0543
2023,184,7,-0.9208,-0.4268,0.0544
2023,184,8,-0.9205,-0.4274,0.0545
2023,184,9,-0.9202,-0.4280,0.0545
2023,184,10,-0.9199,-0.4287,0.0546
2023,184,11,-0.9196,-0.4293,0.0547
2023,184,12,-0.9193,-0.4299,0.0548
2023,184,13,-0.9190,-0.4306,0.0549
2023,184,14,-0.9187,-0.4312,0.0549
2023,184,15,-0.9184,-0.4318,0.0550
2023,184,16,-0.9181,-0.4325,0.0551
2023,184,17,-0.9178,-0.4331,0.0552
2023,184,18,-0.9175,-0.4337,0.0553
2023,184,19,-0.9172,-0.4344,0.0553
2023,184,20,-0.9169,-0.4350,0.0554
2023,184,21,-0.9166,-0.4356,0.0555
2023,184,22,-0.9163,-0.4362,0.0556
2023,184,23,-0.9160,-0.4369,0.0557
2023,185,0,-0.9157,-0.4375,0.0557
2023,185,1,-0.9153,-0.4381,0.0558
2023,185,2,-0.9150,-0.4388,0.0559
2023,185,3,-0.9147,-0.4394,0.0560
2023,185,4,-0.9144,-0.4400,0.0561
2023,185,5,-0.9141,-0.4407,0.0561
2023,185,6,-0.9138,-0.4413,0.0562
2023,185,7,-0.9135,-0.4419,0.0563
2023,185,8,-0.9132,-0.4425,0.0564
2023,185,9,-0.9129,-0.4432,0.0565
2023,185,10,-0.9126,-0.4438,0.0565
2023,185,11,-0.9123,-0.4444,0.0566
2023,185,12,-0.9120,-0.4451,0.0567
2023,185,13,-0.9116,-0.4457,0.0568
2023,185,14,-0.9113,-0.4463,0.0569
2023,185,15,-0.9110,-0.4469,0.0569
2023,185,16,-0.9107,-0.4476,0.0570
2023,185,17,-0.9104,-0.4482,0.0571
2023,185,18,-0.9101,-0.4488,0.0572
2023,185,19,-0.9098,-0.4494,0.0573
2023,185,20,-0.9095,-0.4501,0.0573
2023,185,21,-0.9091,-0.4507,0.0574
2023,185,22,-0.9088,-0.4513,0.0575
2023,185,23,-0.9085,-0.4519,0.0576
2023,186,0,-0.9082,-0.4526,0.0576
2023,186,1,-0.9079,-0.4532,0.0577
2023,186,2,-0.9076,-0.4538,0.0578
2023,186,3,-0.9072,-0.4544,0.0579
2023,186,4,-0.9069,-0.4551,0.0580
2023,186,5,-0.9066,-0.4557,0.0580
2023,186,6,-0.9063,-0.4563,0.0581
2023,186,7,-0.9060,-0.4569,0.0582
2023,186,8,-0.9057,-0.4576,0.0583
2023,186,9,-0.9053,-0.4582,0.0584
2023,186,10,-0.9050,-0.4588,0.0584
2023,186,11,-0.9047,-0.4594,0.0585
2023,186,12,-0.9044,-0.4600,0.0586
2023,186,13,-0.9041,-0.4607,0.0587
2023,186,14,-0.9037,-0.4613,0.0588
2023,186,15,-0.9034,-0.4619,0.0588
2023,186,16,-0.9031,-0.4625,0.0589
2023,186,17,-0.9028,-0.4632,0.0590
2023,186,18,-0.9024,-0.4638,0.0591
2023,186,19,-0.9021,-0.4644,0.0592
2023,186,20,-0.9018,-0.4650,0.0592
2023,186,21,-0.9015,-0.4656,0.0593
2023,186,22,-0.9011,-0.4663,0.0594
2023,186,23,-0.9008,-0.4669,0.0595
2023,187,0,-0.9005,-0.4675,0.0595
2023,187,1,-0.9002,-0.4681,0.0596
2023,187,2,-0.8998,-0.4687,0.0597
2023,187,3,-0.8995,-0.4694,0.0598
2023,187,4,-0.8992,-0.4700,0.0599
2023,187,5,-0.8988,-0.4706,0.0599
2023,187,6,-0.8985,-0.4712,0.0600
2023,187,7,-0.8982,-0.4718,0.0601
2023,187,8,-0.8979,-0.4724,0.0602
2023,187,9,-0.8975,-0.4731,0.0603
2023,187,10,-0.8972,-0.4737,0.0603
2023,187,11,-0.8969,-0.4743,0.0604
2023,187,12,-0.8965,-0.4749,0.0605
2023,187,13,-0.8962,-0.4755,0.0606
2023,187,14,-0.8959,-0.4761,0.0606
2023,187,15,-0.8955,-0.4768,0.0607
2023,187,16,-0.8952,-0.4774,0.0608
2023,187,17,-0.8949,-0.4780,0.0609
2023,187,18,-0.8945,-0.4786,0.0610
2023,187,19,-0.8942,-0.4792,0.0610
2023,187,20,-0.8939,-0.4798,0.0611
2023,187,21,-0.8935,-0.4805,0.0612
2023,187,22,-0.8932,-0.4811,0.0613
2023,187,23,-0.8929,-0.4817,0.0613
2023,188,0,-0.8925,-0.4823,0.0614
2023,188,1,-0.8922,-0.4829,0.0615
2023,188,2,-0.8918,-0.4835,0.0616
2023,188,3,-0.8915,-0.4841,0.0617
2023,188,4,-0.8912,-0.4847,0.0617
2023,188,5,-0.8908,-0.4854,0.0618
2023,188,6,-0.8905,-0.4860,0.0619
2023,188,7,-0.8902,-0.4866,0.0620
2023,188,8,-0.8898,-0.4872,0.0620
2023,188,9,-0.8895,-0.4878,0.0621
2023,188,10,-0.8891,-0.4884,0.0622
2023,188,11,-0.8888,-0.4890,0.0623
2023,188,12,-0.8884,-0.4896,0.0624
2023,188,13,-0.8881,-0.4903,0.0624
2023,188,14,-0.8878,-0.4909,0.0625
2023,188,15,-0.8874,-0.4915,0.0626
2023,188,16,-0.8871,-0.4921,0.0627
2023,188,17,-0.8867,-0.4927,0.0627
2023,188,18,-0.8864,-0.4933,0.0628
2023,188,19,-0.8860,-0.4939,0.0629
2023,188,20,-0.8857,-0.4945,0.0630
2023,188,21,-0.8854,-0.4951,0.0631
2023,188,22,-0.8850,-0.4957,0.0631
2023,188,23,-0.8847,-0.4964,0.0632
2023,189,0,-0.8843,-0.4970,0.0633
2023,189,1,-0.8840,-0.4976,0.0634
2023,189,2,-0.8836,-0.4982,0.0634
2023,189,3,-0.8833,-0.4988,0.0635
2023,189,4,-0.8829,-0.4994,0.0636
2023,189,5,-0.8826,-0.5000,0.0637
2023,189,6,-0.8822,-0.5006,0.0637
2023,189,7,-0.8819,-0.5012,0.0638
2023,189,8,-0.8815,-0.5018,0.0639
2023,189,9,-0.8812,-0.5024,0.0640
2023,189,10,-0.8808,-0.5030,0.0641
2023,189,11,-0.8805,-0.5036,0.0641
2023,189,12,-0.8801,-0.5042,0.0642
2023,189,13,-0.8798,-0.5048,0.0643
2023,189,14,-0.8794,-0.5055,0.0644
2023,189,15,-0.8791,-0.5061,0.0644
2023,189,16,-0.8787,-0.5067,0.0645
2023,189,17,-0.8783,-0.5073,0.0646
2023,189,18,-0.8780,-0.5079,0.0647
2023,189,19,-0.8776,-0.5085,0.0647
2023,189,20,-0.8773,-0.5091,0.0648
2023,189,21,-0.8769,-0.5097,0.0649
2023,189,22,-0.8766,-0.5103,0.0650
2023,189,23,-0.8762,-0.5109,0.0651
2023,190,0,-0.8758,-0.5115,0.0651
2023,190,1,-0.8755,-0.5121,0.0652
2023,190,2,-0.8751,-0.5127,0.0653
2023,190,3,-0.8748,-0.5133,0.0654
2023,190,4,-0.8744,-0.5139,0.0654
2023,190,5,-0.8741,-0.5145,0.0655
2023,190,6,-0.8737,-0.5151,0.0656
2023,190,7,-0.8733,-0.5157,0.0657
2023,190,8,-0.8730,-0.5163,0.0657
2023,190,9,-0.8726,-0.5169,0.0658
2023,190,10,-0.8722,-0.5175,0.0659
2023,190,11,-0.8719,-0.5181,0.0660
2023,190,12,-0.8715,-0.5187,0.0660
2023,190,13,-0.8712,-0.5193,0.0661
2023,190,14,-0.8708,-0.5199,0.0662
2023,190,15,-0.8704,-0.5205,0.0663
2023,190,16,-0.8701,-0.5211,0.0663
2023,190,17,-0.8697,-0.5217,0.0664
2023,190,18,-0.8693,-0.5223,0.0665
2023,190,19,-0.8690,-0.5229,0.0666
2023,190,20,-0.8686,-0.5235,0.0666
2023,190,21,-0.8682,-0.5241,0.0667
2023,190,22,-0.8679,-0.5247,0.0668
2023,190,23,-0.8675,-0.5253,0.0669
2023,191,0,-0.8671,-0.5259,0.0670
2023,191,1,-0.8668,-0.5265,0.0670
2023,191,2,-0.8664,-0.5271,0.0671
2023,191,3,-0.8660,-0.5277,0.0672
2023,191,4,-0.8657,-0.5283,0.0673
2023,191,5,-0.8653,-0.5288,0.0673
2023,191,6,-0.8649,-0.5294,0.0674
2023,191,7,-0.8646,-0.5300,0.0675
2023,191,8,-0.8642,-0.5306,0.0676
2023,191,9,-0.8638,-0.5312,0.0676
2023,191,10,-0.8634,-0.5318,0.0677
2023,191,11,-0.8631,-0.5324,0.0678
2023,191,12,-0.8627,-0.5330,0.0679
2023,191,13,-0.8623,-0.5336,0.0679
2023,191,14,-0.8619,-0.5342,0.0680
2023,191,15,-0.8616,-0.5348,0.0681
2023,191,16,-0.8612,-0.5354,0.0682
2023,191,17,-0.8608,-0.5360,0.0682
2023,191,18,-0.8604,-0.5366,0.0683
2023,191,19,-0.8601,-0.5372,0.0684
2023,191,20,-0.8597,-0.5377,0.0685
2023,191,21,-0.8593,-0.5383,0.0685
2023,191,22,-0.8589,-0.5389,0.0686
2023,191,23,-0.8586,-0.5395,0.0687
2023,192,0,-0.8582,-0.5401,0.0688
2023,192,1,-0.8578,-0.5407,0.0688
2023,192,2,-0.8574,-0.5413,0.0689
2023,192,3,-0.8570,-0.5419,0.0690
2023,192,4,-0.8567,-0.5425,0.0691
2023,192,5,-0.8563,-0.5431,0.0691
2023,192,6,-0.8559,-0.5436,0.0692
2023,192,7,-0.8555,-0.5442,0.0693
2023,192,8,-0.8551,-0.5448,0.0694
2023,192,9,-0.8548,-0.5454,0.0694
2023,192,10,-0.8544,-0.5460,0.0695
2023,192,11,-0.8540,-0.5466,0.0696
2023,192,12,-0.8536,-0.5472,0.0697
2023,192,13,-0.8532,-0.5478,0.0697
2023,192,14,-0.8528,-0.5483,0.0698
2023,192,15,-0.8525,-0.5489,0.0699
2023,192,16,-0.8521,-0.5495,0.0700
2023,192,17,-0.8517,-0.5501,0.0700
2023,192,18,-0.8513,-0.5507,0.0701
2023,192,19,-0.8509,-0.5513,0.0702
2023,192,20,-0.8505,-0.5519,0.0703
2023,192,21,-0.8501,-0.5524,0.0703
2023,192,22,-0.8498,-0.5530,0.0704
2023,192,23,-0.8494,-0.5536,0.0705
2023,193,0,-0.8490,-0.5542,0.0705
2023,193,1,-0.8486,-0.5548,0.0706
2023,193,2,-0.8482,-0.5554,0.0707
2023,193,3,-0.8478,-0.5559,0.0708
2023,193,4,-0.8474,-0.5565,0.0708
2023,193,5,-0.8470,-0.5571,0.0709
2023,193,6,-0.8466,-0.5577,0.0710
2023,193,7,-0.8463,-0.5583,0.0711
2023,193,8,-0.8459,-0.5589,0.0711
2023,193,9,-0.8455,-0.5594,0.0712
2023,193,10,-0.8451,-0.5600,0.0713
2023,193,11,-0.8447,-0.5606,0.0714
2023,193,12,-0.8443,-0.5612,0.0714
2023,193,13,-0.8439,-0.5618,0.0715
2023,193,14,-0.8435,-0.5623,0.0716
2023,193,15,-0.8431,-0.5629,0.0717
2023,193,16,-0.8427,-0.5635,0.0717
2023,193,17,-0.8423,-0.5641,0.0718
2023,193,18,-0.8419,-0.5647,0.0719
2023,193,19,-0.8415,-0.5652,0.0719
2023,193,20,-0.8411,-0.5658,0.0720
2023,193,21,-0.8407,-0.5664,0.0721
2023,193,22,-0.8403,-0.5670,0.0722
2023,193,23,-0.8399,-0.5676,0.0722
2023,194,0,-0.8395,-0.5681,0.0723
2023,194,1,-0.8391,-0.5687,0.0724
2023,194,2,-0.8388,-0.5693,0.0725
2023,194,3,-0.8384,-0.5699,0.0725
2023,194,4,-0.8380,-0.5704,0.0726
2023,194,5,-0.8376,-0.5710,0.0727
2023,194,6,-0.8372,-0.5716,0.0728
2023,194,7,-0.8367,-0.5722,0.0728
2023,194,8,-0.8363,-0.5727,0.0729
2023,194,9,-0.8359,-0.5733,0.0730
2023,194,10,-0.8355,-0.5739,0.0730
2023,194,11,-0.8351,-0.5745,0.0731
2023,194,12,-0.8347,-0.5750,0.0732
2023,194,13,-0.8343,-0.5756,0.0733
2023,194,14,-0.8339,-0.5762,0.0733
2023,194,15,-0.8335,-0.5768,0.0734
2023,194,16,-0.8331,-0.5773,0.0735
2023,194,17,-0.8327,-0.5779,0.0736
2023,194,18,-0.8323,-0.5785,0.0736
2023,194,19,-0.8319,-0.5790,0.0737
2023,194,20,-0.8315,-0.5796,0.0738
2023,194,21,-0.8311,-0.5802,0.0738
2023,194,22,-0.8307,-0.5808,0.0739
2023,194,23,-0.8303,-0.5813,0.0740
2023,195,0,-0.8299,-0.5819,0.0741
2023,195,1,-0.8295,-0.5825,0.0741
2023,195,2,-0.8291,-0.5830,0.0742
2023,195,3,-0.8286,-0.5836,0.0743
2023,195,4,-0.8282,-0.5842,0.0744
2023,195,5,-0.8278,-0.5848,0.0744
2023,195,6,-0.8274,-0.5853,0.0745
2023,195,7,-0.8270,-0.5859,0.0746
2023,195,8,-0.8266,-0.5865,0.0746
2023,195,9,-0.8262,-0.5870,0.0747
2023,195,10,-0.8258,-0.5876,0.0748
2023,195,11,-0.8254,-0.5882,0.0749
2023,195,12,-0.8249,-0.5887,0.0749
2023,195,13,-0.8245,-0.5893,0.0750
2023,195,14,-0.8241,-0.5899,0.0751
2023,195,15,-0.8237,-0.5904,0.0751
2023,195,16,-0.8233,-0.5910,0.0752
2023,195,17,-0.8229,-0.5916,0.0753
2023,195,18,-0.8225,-0.5921,0.0754
2023,195,19,-0.8220,-0.5927,0.0754
2023,195,20,-0.8216,-0.5933,0.0755
2023,195,21,-0.8212,-0.5938,0.0756
2023,195,22,-0.8208,-0.5944,0.0756
2023,195,23,-0.8204,-0.5949,0.0757
2023,196,0,-0.8200,-0.5955,0.0758
2023,196,1,-0.8195,-0.5961,0.0759
2023,196,2,-0.8191,-0.5966,0.0759
2023,196,3,-0.8187,-0.5972,0.0760
2023,196,4,-0.8183,-0.5978,0.0761
2023,196,5,-0.8179,-0.5983,0.0761
2023,196,6,-0.8174,-0.5989,0.0762
2023,196,7,-0.8170,-0.5994,0.0763
2023,196,8,-0.8166,-0.6000,0.0764
2023,196,9,-0.8162,-0.6006,0.0764
2023,196,10,-0.8158,-0.6011,0.0765
2023,196,11,-0.8153,-0.6017,0.0766
2023,196,12,-0.8149,-0.6023,0.0766
2023,196,13,-0.8145,-0.6028,0.0767
2023,196,14,-0.8141,-0.6034,0.0768
2023,196,15,-0.8136,-0.6039,0.0769
2023,196,16,-0.8132,-0.6045,0.0769
2023,196,17,-0.8128,-0.6050,0.0770
2023,196,18,-0.8124,-0.6056,0.0771
2023,196,19,-0.8119,-0.6062,0.0771
2023,196,20,-0.8115,-0.6067,0.0772
2023,196,21,-0.8111,-0.6073,0.0773
2023,196,22,-0.8107,-0.6078,0.0774
2023,196,23,-0.8102,-0.6084,0.0774
2023,197,0,-0.8098,-0.6090,0.0775
2023,197,1,-0.8094,-0.6095,0.0776
2023,197,2,-0.8090,-0.6101,0.0776
2023,197,3,-0.8085,-0.6106,0.0777
2023,197,4,-0.8081,-0.6112,0.0778
2023,197,5,-0.8077,-0.6117,0.0778
2023,197,6,-0.8072,-0.6123,0.0779
2023,197,7,-0.8068,-0.6128,0.0780
2023,197,8,-0.8064,-0.6134,0.0781
2023,197,9,-0.8060,-0.6139,0.0781
2023,197,10,-0.8055,-0.6145,0.0782
2023,197,11,-0.8051,-0.6151,0.0783
2023,197,12,-0.8047,-0.6156,0.0783
2023,197,13,-0.8042,-0.6162,0.0784
2023,197,14,-0.8038,-0.6167,0.0785
2023,197,15,-0.8034,-0.6173,0.0786
2023,197,16,-0.8029,-0.6178,0.0786
2023,197,17,-0.8025,-0.6184,0.0787
2023,197,18,-0.8021,-0.6189,0.0788
2023,197,19,-0.8016,-0.6195,0.0788
2023,197,20,-0.8012,-0.6200,0.0789
2023,197,21,-0.8008,-0.6206,0.0790
2023,197,22,-0.8003,-0.6211,0.0790
2023,197,23,-0.7999,-0.6217,0.0791
2023,198,0,-0.7994,-0.6222,0.0792
2023,198,1,-0.7990,-0.6228,0.0792
2023,198,2,-0.7986,-0.6233,0.0793
2023,198,3,-0.7981,-0.6239,0.0794
2023,198,4,-0.7977,-0.6244,0.0795
2023,198,5,-0.7973,-0.6250,0.0795
2023,198,6,-0.7968,-0.6255,0.0796
2023,198,7,-0.7964,-0.6261,0.0797
2023,198,8,-0.7959,-0.6266,0.0797
2023,198,9,-0.7955,-0.6272,0.0798
2023,198,10,-0.7951,-0.6277,0.0799
2023,198,11,-0.7946,-0.6282,0.0799
2023,198,12,-0.7942,-0.6288,0.0800
2023,198,13,-0.7937,-0.6293,0.0801
2023,198,14,-0.7933,-0.6299,0.0802
2023,198,15,-0.7928,-0.6304,0.0802
2023,198,16,-0.7924,-0.6310,0.0803
2023,198,17,-0.7920,-0.6315,0.0804
2023,198,18,-0.7915,-0.6321,0.0804
2023,198,19,-0.7911,-0.6326,0.0805
2023,198,20,-0.7906,-0.6331,0.0806
2023,198,21,-0.7902,-0.6337,0.0806
2023,198,22,-0.7897,-0.6342,0.0807
2023,198,23,-0.7893,-0.6348,0.0808
2023,199,0,-0.7888,-0.6353,0.0808
2023,199,1,-0.7884,-0.6359,0.0809
2023,199,2,-0.7879,-0.6364,0.0810
2023,199,3,-0.7875,-0.6369,0.0810
2023,199,4,-0.7871,-0.6375,0.0811
2023,199,5,-0.7866,-0.6380,0.0812
2023,199,6,-0.7862,-0.6386,0.0813
2023,199,7,-0.7857,-0.6391,0.0813
2023,199,8,-0.7853,-0.6396,0.0814
2023,199,9,-0.7848,-0.6402,0.0815
2023,199,10,-0.7844,-0.6407,0.0815
2023,199,11,-0.7839,-0.6413,0.0816
2023,199,12,-0.7835,-0.6418,0.0817
2023,199,13,-0.7830,-0.6423,0.0817
2023,199,14,-0.7826,-0.6429,0.0818
2023,199,15,-0.7821,-0.6434,0.0819
2023,199,16,-0.7817,-0.6439,0.0819
2023,199,17,-0.7812,-0.6445,0.0820
2023,199,18,-0.7807,-0.6450,0.0821
2023,199,19,-0.7803,-0.6456,0.0821
2023,199,20,-0.7798,-0.6461,0.0822
2023,199,21,-0.7794,-0.6466,0.0823
2023,199,22,-0.7789,-0.6472,0.0823
2023,199,23,-0.7785,-0.6477,0.0824
2023,200,0,-0.7780,-0.6482,0.0825
2023,200,1,-0.7776,-0.6488,0.0825
2023,200,2,-0.7771,-0.6493,0.0826
2023,200,3,-0.7767,-0.6498,0.0827
2023,200,4,-0.7762,-0.6504,0.0828
2023,200,5,-0.7757,-0.6509,0.0828
2023,200,6,-0.7753,-0.6514,0.0829
2023,200,7,-0.7748,-0.6520,0.0830
2023,200,8,-0.7744,-0.6525,0.0830
2023,200,9,-0.7739,-0.6530,0.0831
2023,200,10,-0.7734,-0.6536,0.0832
2023,200,11,-0.7730,-0.6541,0.0832
2023,200,12,-0.7725,-0.6546,0.0833
2023,200,13,-0.7721,-0.6551,0.0834
2023,200,14,-0.7716,-0.6557,0.0834
2023,200,15,-0.7711,-0.6562,0.0835
2023,200,16,-0.7707,-0.6567,0.0836
2023,200,17,-0.7702,-0.6573,0.0836
2023,200,18,-0.7698,-0.6578,0.0837
2023,200,19,-0.7693,-0.6583,0.0838
2023,200,20,-0.7688,-0.6588,0.0838
2023,200,21,-0.7684,-0.6594,0.0839
2023,200,22,-0.7679,-0.6599,0.0840
2023,200,23,-0.7674,-0.6604,0.0840
2023,201,0,-0.7670,-0.6610,0.0841
2023,201,1,-0.7665,-0.6615,0.0842
2023,201,2,-0.7660,-0.6620,0.0842
2023,201,3,-0.7656,-0.6625,0.0843
2023,201,4,-0.7651,-0.6631,0.0844
2023,201,5,-0.7646,-0.6636,0.0844
2023,201,6,-0.7642,-0.6641,0.0845
2023,201,7,-0.7637,-0.6646,0.0846
2023,201,8,-0.7632,-0.6652,0.0846
2023,201,9,-0.7628,-0.6657,0.0847
2023,201,10,-0.7623,-0.6662,0.0848
2023,201,11,-0.7618,-0.6667,0.0848
2023,201,12,-0.7614,-0.6673,0.0849
2023,201,13,-0.7609,-0.6678,0.0850
2023,201,14,-0.7604,-0.6683,0.0850
2023,201,15,-0.7600,-0.6688,0.0851
2023,201,16,-0.7595,-0.6693,0.0852
2023,201,17,-0.7590,-0.6699,0.0852
2023,201,18,-0.7586,-0.6704,0.0853
2023,201,19,-0.7581,-0.6709,0.0854
2023,201,20,-0.7576,-0.6714,0.0854
2023,201,21,-0.7571,-0.6719,0.0855
2023,201,22,-0.7567,-0.6725,0.0856
2023,201,23,-0.7562,-0.6730,0.0856
2023,202,0,-0.7557,-0.6735,0.0857
2023,202,1,-0.7552,-0.6740,0.0858
2023,202,2,-0.7548,-0.6745,0.0858
2023,202,3,-0.7543,-0.6751,0.0859
2023,202,4,-0.7538,-0.6756,0.0859
2023,202,5,-0.7533,-0.6761,0.0860
2023,202,6,-0.7529,-0.6766,0.0861
2023,202,7,-0.7524,-0.6771,0.0861
2023,202,8,-0.7519,-0.6776,0.0862
2023,202,9,-0.7514,-0.6782,0.0863
2023,202,10,-0.7510,-0.6787,0.0863
2023,202,11,-0.7505,-0.6792,0.0864
2023,202,12,-0.7500,-0.6797,0.0865
2023,202,13,-0.7495,-0.6802,0.0865
2023,202,14,-0.7490,-0.6807,0.0866
2023,202,15,-0.7486,-0.6812,0.0867
2023,202,16,-0.7481,-0.6818,0.0867
2023,202,17,-0.7476,-0.6823,0.0868
2023,202,18,-0.7471,-0.6828,0.0869
2023,202,19,-0.7466,-0.6833,0.0869
2023,202,20,-0.7462,-0.6838,0.0870
2023,202,21,-0.7457,-0.6843,0.0871
2023,202,22,-0.7452,-0.6848,0.0871
